,Count,discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year,top10,horizontal,vertical,top10C,Country_Rank,Year_Rank,Gender_Rank,Medal_Rank
8236,1,Fencing,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mihai-covaliu,Mihai Covaliu,Romania,RO,ROU,China,Beijing 2008,Summer,2008,Fencing,4,2,Other,,32,1,0
8245,1,Fencing,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jose-luis-abajo,Jose Luis Abajo,Spain,ES,ESP,China,Beijing 2008,Summer,2008,Fencing,4,2,Other,,32,1,0
8248,1,Triathlon,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bevan-docherty,Bevan Docherty,New Zealand,NZ,NZL,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8254,1,Archery,individual FITA Olympic round  70m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bair-badenov,Bair Badenov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8263,1,Cycling Road,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alexandr-kolobnev,Alexandr Kolobnev,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8276,1,Taekwondo,58 - 68 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yu-chi-sung,Yu-Chi Sung,Chinese Taipei,TW,TPE,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8277,1,Taekwondo,58 - 68 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/servet-tazegul,Servet Tazegul,Turkey,TR,TUR,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8280,1,Taekwondo,Beijing 2008 Taekwondo - 58 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mu-yen-chu-1,Mu-Yen Chu,Chinese Taipei,TW,TPE,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8281,1,Taekwondo,Beijing 2008 Taekwondo - 58 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rohullah-nikpai,Rohullah Nikpai,Afghanistan,AF,AFG,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8292,1,Taekwondo,80 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arman-chilmanov,Arman Chilmanov,Kazakhstan,KZ,KAZ,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8293,1,Taekwondo,80 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/chika-chukwumerije,Chika Chukwumerije,Nigeria,NG,NGR,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8307,1,Rowing,single sculls 1x men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mahe-drysdale,Mahe Drysdale,New Zealand,NZ,NZL,China,Beijing 2008,Summer,2008,Rowing,2,2,Other,,32,1,0
8310,1,Boxing,48-51kg flyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/georgy-balakshin,Georgy Balakshin,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8314,1,Boxing,57-60kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hrachik-javakhyan,Hrachik Javakhyan,Armenia,AM,ARM,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8315,1,Boxing,57-60kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yordenis-ugas,Yordenis Ugas,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8318,1,Boxing,60 - 64 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roniel-iglesias-sotolongo,Roniel Iglesias Sotolongo,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8322,1,Boxing,81-91kg heavyweight men,Men,BRONZE,Athlete,,,Osmay Acosta,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8326,1,Boxing,48kg light flywieght men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yampier-hernandez-g,Yampier Hernandez G,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8327,1,Boxing,48kg light flywieght men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/patrick-barnes,Patrick Barnes,Ireland,IE,IRL,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8330,1,Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yakup-kilic,Yakup Kilic,Turkey,TR,TUR,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8331,1,Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/shahin-imranov,Shahin Imranov,Azerbaijan,AZ,AZE,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8334,1,Boxing,91kg super heavyweight men,Men,BRONZE,Athlete,,,V'Iacheslav Hlazkov,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8339,1,Boxing,64 - 69 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jungjoo-kim,Jungjoo Kim,South Korea,KR,KOR,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8342,1,Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bruno-julie,Bruno Julie,Mauritius,MU,MRI,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8343,1,Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/veaceslav-gojan,Veaceslav Gojan,Republic of Moldova,MD,MDA,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8347,1,Boxing,75-81kg lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yerkebulan-shynaliyev,Yerkebulan Shynaliyev,Kazakhstan,KZ,KAZ,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8350,1,Boxing,69 - 75 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/darren-john-sutherland,Darren John Sutherland,Ireland,IE,IRL,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8351,1,Boxing,69 - 75 kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vijender-kumar,Vijender Kumar,India,IN,IND,China,Beijing 2008,Summer,2008,Boxing,5,1,Other,,32,1,0
8354,1,Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/radoslav-marinov-velikov,Radoslav Marinov Velikov,Bulgaria,BG,BUL,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8355,1,Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/besik-kudukhov,Besik Kudukhov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8358,1,Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marid-mutalimov,Marid Mutalimov,Kazakhstan,KZ,KAZ,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8359,1,Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/disney-rodriguez,Disney Rodriguez,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8366,1,Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bazar-bazarguruev,Bazar Bazarguruev,Kyrgyzstan,KG,KGZ,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8367,1,Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/seyedmorad-mohammadi,Seyedmorad Mohammadi,Iran,IR,IRI,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8371,1,Wrestling,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marek-svec,Marek Svec,Czech Republic,CZ,CZE,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8374,1,Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/taras-danko,Taras Danko,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8375,1,Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/georgy-ketoev,Georgy Ketoev,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8378,1,Wrestling,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nazmi-avluca,Nazmi Avluca,Turkey,TR,TUR,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8381,1,Wrestling,"Featherweight, Greco-Roman (≤55 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roman-amoyan,Roman Amoyan,Armenia,AM,ARM,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8382,1,Wrestling,"Featherweight, Greco-Roman (≤55 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/eun-chul-park,Eun-Chul Park,South Korea,KR,KOR,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8385,1,Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/otar-tushishvili,Otar Tushishvili,Georgia,GE,GEO,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8386,1,Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sushil-kumar,Sushil Kumar,India,IN,IND,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8389,1,Wrestling,"Lightweight, Greco-Roman (≤60 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ruslan-tiumenbaev,Ruslan Tiumenbaev,Kyrgyzstan,KG,KGZ,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8397,1,Wrestling,"Middleweight, Greco-Roman (≤74 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yavor-yanakiev,Yavor Yanakiev,Bulgaria,BG,BUL,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8405,1,Wrestling,"Middleweight, Freestyle (≤74 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kiril-stoychev-terziev,Kiril Stoychev Terziev,Bulgaria,BG,BUL,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8406,1,Wrestling,"Middleweight, Freestyle (≤74 kilograms) Men",Men,BRONZE,Athlete,,,Ștefan Gheorghiță,Romania,RO,ROU,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8413,1,Wrestling,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",Men,BRONZE,Athlete,,,Yury Patrikeyev,Armenia,AM,ARM,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8417,1,Wrestling,"Welterweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/armen-vardanyan,Armen Vardanyan,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8418,1,Wrestling,"Welterweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mikhail-siamionau-1,Mikhail Siamionau,Belarus,BY,BLR,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8421,1,Wrestling,"Heavyweight, Freestyle (≤96 kilograms) Men",Men,BRONZE,Athlete,,,Xetaq Qazyumov,Azerbaijan,AZ,AZE,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8422,1,Wrestling,"Heavyweight, Freestyle (≤96 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/michel-batista,Michel Batista,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Wrestling,3,1,Other,,32,1,0
8445,1,Athletics,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leevan-sands,Leevan Sands,Bahamas,BS,BAH,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8448,1,Athletics,marathon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tsegay-kebede,Tsegay Kebede,Ethiopia,ET,ETH,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8454,1,Athletics,decathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leonel-suarez,Leonel Suarez,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8457,1,Athletics,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/virgilijus-alekna,Virgilijus Alekna,Lithuania,LT,LTU,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8460,1,Athletics,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alfred-kirwa-yego,Alfred Kirwa Yego,Kenya,KE,KEN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8463,1,Athletics,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/dylan-armstrong,Dylan Armstrong,Canada,CA,CAN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8466,1,Athletics,high jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yaroslav-rybakov,Yaroslav Rybakov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8469,1,Athletics,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/micah-kipkemboi-kogo,Micah Kipkemboi Kogo,Kenya,KE,KEN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8475,1,Athletics,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ibrahim-camejo,Ibrahim Camejo,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8481,1,Athletics,hammer throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ivan-tikhon,Ivan Tikhon,Belarus,BY,BLR,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8490,1,Athletics,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/denis-nizhegorodov,Denis Nizhegorodov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8499,1,Athletics,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tero-pitkamaki,Tero Pitkamaki,Finland,FI,FIN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8502,1,Athletics,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edwin-cheruiyot-soi,Edwin Cheruiyot Soi,Kenya,KE,KEN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8547,1,Athletics,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/richard-kipkemboi-mateelong,Richard Kipkemboi Mateelong,Kenya,KE,KEN,China,Beijing 2008,Summer,2008,Athletics,1,1,Other,,32,1,0
8553,1,Judo,- 60 kg -extralightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ruben-houkes,Ruben Houkes,Netherlands,NL,NED,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8554,1,Judo,- 60 kg -extralightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rishod-sobirov,Rishod Sobirov,Uzbekistan,UZ,UZB,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8557,1,Judo,73 - 81kg (half-middleweight) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tiago-camilo,Tiago Camilo,Brazil,BR,BRA,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8558,1,Judo,73 - 81kg (half-middleweight) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roman-gontiuk,Roman Gontiuk,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8561,1,Judo,60  66kg halflightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yordanis-arencibia,Yordanis Arencibia,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8562,1,Judo,60  66kg halflightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/chol-min-pak,Chol Min Pak,North Korea,KP,PRK,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8581,1,Judo,90  100kg halfheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/henk-grol,Henk Grol,Netherlands,NL,NED,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8582,1,Judo,90  100kg halfheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/movlud-miraliyev,Movlud Miraliyev,Azerbaijan,AZ,AZE,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8585,1,Judo,66  73kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rasul-boqiev,Rasul Boqiev,Tajikistan,TJ,TJK,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8586,1,Judo,66  73kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leandro-guilheiro,Leandro Guilheiro,Brazil,BR,BRA,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8593,1,Judo,+ 100kg (heavyweight) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/oscar-brayson,Oscar Brayson,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8597,1,Judo,81  90kg middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-aschwanden,Sergei Aschwanden,Switzerland,CH,SUI,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8598,1,Judo,81  90kg middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hesham-misbah,Hesham Misbah,Egypt,EG,EGY,China,Beijing 2008,Summer,2008,Judo,5,2,Other,,32,1,0
8612,1,Weightl.,105kg heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marcin-dolega,Marcin Dolega,Poland,PL,POL,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8615,1,Weightl.,94kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yohandrys-hernandez,Yohandrys Hernandez,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8618,1,Weightl.,85kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jadier-valladares,Jadier Valladares,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8624,1,Weightl.,56kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/eko-yuli-irawan,Eko Yuli Irawan,Indonesia,ID,INA,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8633,1,Weightl.,105kg superheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/viktors-scerbatihs,Viktors Scerbatihs,Latvia,LV,LAT,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8639,1,Weightl.,69kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yordanis-borrero,Yordanis Borrero,Cuba,CU,CUB,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8642,1,Weightl.,62kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/triyatno,Triyatno ,Indonesia,ID,INA,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8651,1,Weightl.,77kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gevorg-davtyan,Gevorg Davtyan,Armenia,AM,ARM,China,Beijing 2008,Summer,2008,Weightlifting,3,2,Other,,32,1,0
8666,1,Diving,10m platform men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gleb-galperin,Gleb Galperin,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8669,1,Cycling Mountain Bike,cross-country men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nino-schurter,Nino Schurter,Switzerland,CH,SUI,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8687,1,Sailing,RSX - Windsurfer men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/shahar-zubari,Shahar Zubari,Israel,IL,ISR,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8696,1,Shooting,10m air rifle 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/henri-hakkinen,Henri Hakkinen,Finland,FI,FIN,China,Beijing 2008,Summer,2008,Shooting,1,2,Other,,32,1,0
8702,1,Shooting,trap 125 targets men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alexei-alipov,Alexei Alipov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Shooting,1,2,Other,,32,1,0
8720,1,Shooting,50m pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vladimir-isakov,Vladimir Isakov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Shooting,1,2,Other,,32,1,0
8735,1,Shooting,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rajmond-debevec,Rajmond Debevec,Slovenia,SI,SLO,China,Beijing 2008,Summer,2008,Shooting,1,2,Other,,32,1,0
8750,1,Tennis,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/novak-djokovic,Novak Djokovic,Serbia,RS,SRB,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8762,1,Canoe Sprint,C-1 500m (canoe single) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yuri-cheban,Yuri Cheban,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8771,1,Canoe Sprint,C-1 1000m (canoe single) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-hall,Thomas Hall,Canada,CA,CAN,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8822,1,Swimming,1500m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ryan-cochrane-1,Ryan Cochrane,Canada,CA,CAN,China,Beijing 2008,Summer,2008,Swimming,2,1,Other,,32,1,0
8828,1,Swimming,100m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arkady-vyatchanin,Arkady Vyatchanin,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Swimming,2,1,Other,,32,1,0
8847,1,Swimming,200m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arkady-vyatchanin,Arkady Vyatchanin,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Swimming,2,1,Other,,32,1,0
8851,1,Swimming,100m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/cesar-cielo-filho,Cesar Cielo Filho,Brazil,BR,BRA,China,Beijing 2008,Summer,2008,Swimming,2,1,Other,,32,1,0
8884,1,Canoe Slalom,K1 kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/benjamin-boukpeti,Benjamin Boukpeti,Togo,TG,TOG,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8902,1,Modern Pentathlon,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/andrejus-zadneprovskis,Andrejus Zadneprovskis,Lithuania,LT,LTU,China,Beijing 2008,Summer,2008,Other,0,0,Other,,32,1,0
8917,1,Art. Gymn.,vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anton-golotsutskov,Anton Golotsutskov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Artistic Gymnastics,4,1,Other,,32,1,0
8920,1,Art. Gymn.,rings men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/oleksandr-vorobiov,Oleksandr Vorobiov,Ukraine,UA,UKR,China,Beijing 2008,Summer,2008,Artistic Gymnastics,4,1,Other,,32,1,0
8932,1,Art. Gymn.,parallel bars men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anton-fokin,Anton Fokin,Uzbekistan,UZ,UZB,China,Beijing 2008,Summer,2008,Artistic Gymnastics,4,1,Other,,32,1,0
8938,1,Art. Gymn.,floor exercises men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anton-golotsutskov,Anton Golotsutskov,Russian Federation,RU,RUS,China,Beijing 2008,Summer,2008,Artistic Gymnastics,4,1,Other,,32,1,0
